Model: cnn, Batch_size: 64, Epochs: 20, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/20], Loss: 1.7939, Accuracy: 45.83%
Epoch [2/20], Loss: 1.5107, Accuracy: 50.39%
Epoch [3/20], Loss: 1.4193, Accuracy: 53.97%
Epoch [4/20], Loss: 1.3494, Accuracy: 56.87%
Epoch [5/20], Loss: 1.2950, Accuracy: 59.23%
Epoch [6/20], Loss: 1.2389, Accuracy: 59.59%
Epoch [7/20], Loss: 1.2326, Accuracy: 60.23%
Epoch [8/20], Loss: 1.2209, Accuracy: 60.40%
Epoch [9/20], Loss: 1.2233, Accuracy: 60.62%
Epoch [10/20], Loss: 1.2160, Accuracy: 60.96%
Epoch [11/20], Loss: 1.2061, Accuracy: 61.21%
Epoch [12/20], Loss: 1.2046, Accuracy: 61.10%
Epoch [13/20], Loss: 1.2043, Accuracy: 61.11%
Epoch [14/20], Loss: 1.2045, Accuracy: 61.28%
Epoch [15/20], Loss: 1.2035, Accuracy: 61.16%
Epoch [16/20], Loss: 1.2052, Accuracy: 61.21%
Epoch [17/20], Loss: 1.2025, Accuracy: 61.21%
Epoch [18/20], Loss: 1.2044, Accuracy: 61.20%
Epoch [19/20], Loss: 1.2011, Accuracy: 61.19%
Epoch [20/20], Loss: 1.2011, Accuracy: 61.20%
