Model: cnn, Batch_size: 128, Epochs: 20, Learning Rate: 0.001
Current device is cuda.
Epoch [1/20], Loss: 1.5645, Accuracy: 55.44%
Epoch [2/20], Loss: 1.2763, Accuracy: 62.01%
Epoch [3/20], Loss: 1.1282, Accuracy: 65.12%
Epoch [4/20], Loss: 1.0420, Accuracy: 66.43%
Epoch [5/20], Loss: 0.9669, Accuracy: 69.87%
Epoch [6/20], Loss: 0.8732, Accuracy: 72.11%
Epoch [7/20], Loss: 0.8516, Accuracy: 72.37%
Epoch [8/20], Loss: 0.8434, Accuracy: 72.93%
Epoch [9/20], Loss: 0.8336, Accuracy: 72.74%
Epoch [10/20], Loss: 0.8224, Accuracy: 73.52%
Epoch [11/20], Loss: 0.8087, Accuracy: 73.29%
Epoch [12/20], Loss: 0.8069, Accuracy: 73.37%
Epoch [13/20], Loss: 0.8102, Accuracy: 73.52%
Epoch [14/20], Loss: 0.8063, Accuracy: 73.59%
Epoch [15/20], Loss: 0.8037, Accuracy: 73.33%
Epoch [16/20], Loss: 0.8039, Accuracy: 73.38%
Epoch [17/20], Loss: 0.8022, Accuracy: 73.40%
Epoch [18/20], Loss: 0.8028, Accuracy: 73.49%
Epoch [19/20], Loss: 0.8082, Accuracy: 73.49%
Epoch [20/20], Loss: 0.8043, Accuracy: 73.44%
