Model: cnn, Batch_size: 128, Epochs: 20, Learning Rate: 0.01
Current device is cuda.
Epoch [1/20], Loss: 2.0064, Accuracy: 33.51%
Epoch [2/20], Loss: 1.8171, Accuracy: 35.05%
Epoch [3/20], Loss: 1.8038, Accuracy: 35.30%
Epoch [4/20], Loss: 1.7568, Accuracy: 35.87%
Epoch [5/20], Loss: 1.7471, Accuracy: 35.71%
Epoch [6/20], Loss: 1.6574, Accuracy: 38.85%
Epoch [7/20], Loss: 1.6323, Accuracy: 40.05%
Epoch [8/20], Loss: 1.6201, Accuracy: 40.46%
Epoch [9/20], Loss: 1.6122, Accuracy: 39.79%
Epoch [10/20], Loss: 1.6056, Accuracy: 40.43%
Epoch [11/20], Loss: 1.5887, Accuracy: 40.89%
Epoch [12/20], Loss: 1.5876, Accuracy: 40.74%
Epoch [13/20], Loss: 1.5845, Accuracy: 40.87%
Epoch [14/20], Loss: 1.5723, Accuracy: 41.99%
Epoch [15/20], Loss: 1.5545, Accuracy: 42.67%
Epoch [16/20], Loss: 1.5452, Accuracy: 42.76%
Epoch [17/20], Loss: 1.5453, Accuracy: 42.87%
Epoch [18/20], Loss: 1.5478, Accuracy: 42.94%
Epoch [19/20], Loss: 1.5474, Accuracy: 42.96%
Epoch [20/20], Loss: 1.5463, Accuracy: 43.03%
