Model: cnn, Batch_size: 16, Epochs: 20, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/20], Loss: 1.6667, Accuracy: 50.45%
Epoch [2/20], Loss: 1.4227, Accuracy: 55.05%
Epoch [3/20], Loss: 1.3106, Accuracy: 59.15%
Epoch [4/20], Loss: 1.2208, Accuracy: 61.50%
Epoch [5/20], Loss: 1.1541, Accuracy: 63.44%
Epoch [6/20], Loss: 1.0810, Accuracy: 65.36%
Epoch [7/20], Loss: 1.0711, Accuracy: 65.63%
Epoch [8/20], Loss: 1.0624, Accuracy: 65.54%
Epoch [9/20], Loss: 1.0557, Accuracy: 66.05%
Epoch [10/20], Loss: 1.0493, Accuracy: 65.97%
Epoch [11/20], Loss: 1.0436, Accuracy: 66.33%
Epoch [12/20], Loss: 1.0401, Accuracy: 66.20%
Epoch [13/20], Loss: 1.0414, Accuracy: 66.35%
Epoch [14/20], Loss: 1.0377, Accuracy: 66.26%
Epoch [15/20], Loss: 1.0416, Accuracy: 66.27%
Epoch [16/20], Loss: 1.0377, Accuracy: 66.36%
Epoch [17/20], Loss: 1.0363, Accuracy: 66.40%
Epoch [18/20], Loss: 1.0379, Accuracy: 66.38%
Epoch [19/20], Loss: 1.0371, Accuracy: 66.43%
Epoch [20/20], Loss: 1.0368, Accuracy: 66.40%
