Model: cnn, Batch_size: 16, Epochs: 20, Learning Rate: 0.001
Current device is cuda.
Epoch [1/20], Loss: 1.4912, Accuracy: 56.44%
Epoch [2/20], Loss: 1.1970, Accuracy: 62.85%
Epoch [3/20], Loss: 1.0882, Accuracy: 64.06%
Epoch [4/20], Loss: 1.0157, Accuracy: 67.06%
Epoch [5/20], Loss: 0.9724, Accuracy: 69.39%
Epoch [6/20], Loss: 0.8469, Accuracy: 72.78%
Epoch [7/20], Loss: 0.8185, Accuracy: 72.58%
Epoch [8/20], Loss: 0.8011, Accuracy: 73.23%
Epoch [9/20], Loss: 0.7903, Accuracy: 73.26%
Epoch [10/20], Loss: 0.7786, Accuracy: 73.70%
Epoch [11/20], Loss: 0.7678, Accuracy: 73.81%
Epoch [12/20], Loss: 0.7578, Accuracy: 74.04%
Epoch [13/20], Loss: 0.7632, Accuracy: 74.26%
Epoch [14/20], Loss: 0.7546, Accuracy: 74.18%
Epoch [15/20], Loss: 0.7542, Accuracy: 74.10%
Epoch [16/20], Loss: 0.7533, Accuracy: 74.15%
Epoch [17/20], Loss: 0.7564, Accuracy: 74.23%
Epoch [18/20], Loss: 0.7548, Accuracy: 74.30%
Epoch [19/20], Loss: 0.7534, Accuracy: 74.22%
Epoch [20/20], Loss: 0.7541, Accuracy: 74.31%
