Model: cnn, Batch_size: 16, Epochs: 40, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/40], Loss: 1.6704, Accuracy: 50.60%
Epoch [2/40], Loss: 1.4056, Accuracy: 54.61%
Epoch [3/40], Loss: 1.2794, Accuracy: 60.51%
Epoch [4/40], Loss: 1.2015, Accuracy: 62.99%
Epoch [5/40], Loss: 1.1424, Accuracy: 65.06%
Epoch [6/40], Loss: 1.0701, Accuracy: 66.36%
Epoch [7/40], Loss: 1.0613, Accuracy: 66.29%
Epoch [8/40], Loss: 1.0527, Accuracy: 66.92%
Epoch [9/40], Loss: 1.0477, Accuracy: 66.92%
Epoch [10/40], Loss: 1.0406, Accuracy: 67.13%
Epoch [11/40], Loss: 1.0336, Accuracy: 67.00%
Epoch [12/40], Loss: 1.0326, Accuracy: 67.16%
Epoch [13/40], Loss: 1.0301, Accuracy: 67.09%
Epoch [14/40], Loss: 1.0322, Accuracy: 67.34%
Epoch [15/40], Loss: 1.0268, Accuracy: 67.38%
Epoch [16/40], Loss: 1.0297, Accuracy: 67.25%
Epoch [17/40], Loss: 1.0304, Accuracy: 67.23%
Epoch [18/40], Loss: 1.0263, Accuracy: 67.19%
Epoch [19/40], Loss: 1.0294, Accuracy: 67.24%
Epoch [20/40], Loss: 1.0279, Accuracy: 67.18%
Epoch [21/40], Loss: 1.0300, Accuracy: 67.17%
Epoch [22/40], Loss: 1.0275, Accuracy: 67.18%
Epoch [23/40], Loss: 1.0265, Accuracy: 67.19%
Epoch [24/40], Loss: 1.0267, Accuracy: 67.20%
Epoch [25/40], Loss: 1.0253, Accuracy: 67.21%
Epoch [26/40], Loss: 1.0271, Accuracy: 67.22%
Epoch [27/40], Loss: 1.0302, Accuracy: 67.22%
Epoch [28/40], Loss: 1.0294, Accuracy: 67.22%
Epoch [29/40], Loss: 1.0320, Accuracy: 67.22%
Epoch [30/40], Loss: 1.0304, Accuracy: 67.22%
Epoch [31/40], Loss: 1.0279, Accuracy: 67.22%
Epoch [32/40], Loss: 1.0309, Accuracy: 67.22%
Epoch [33/40], Loss: 1.0258, Accuracy: 67.22%
Epoch [34/40], Loss: 1.0282, Accuracy: 67.22%
Epoch [35/40], Loss: 1.0302, Accuracy: 67.22%
Epoch [36/40], Loss: 1.0253, Accuracy: 67.22%
Epoch [37/40], Loss: 1.0275, Accuracy: 67.22%
Epoch [38/40], Loss: 1.0269, Accuracy: 67.22%
Epoch [39/40], Loss: 1.0266, Accuracy: 67.22%
Epoch [40/40], Loss: 1.0270, Accuracy: 67.22%
