Model: fcnn, Batch_size: 32, Epochs: 40, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/40], Loss: 1.8555, Accuracy: 38.60%
Epoch [2/40], Loss: 1.6803, Accuracy: 44.16%
Epoch [3/40], Loss: 1.6045, Accuracy: 44.99%
Epoch [4/40], Loss: 1.5560, Accuracy: 44.85%
Epoch [5/40], Loss: 1.5200, Accuracy: 47.15%
Epoch [6/40], Loss: 1.4421, Accuracy: 49.55%
Epoch [7/40], Loss: 1.4183, Accuracy: 49.56%
Epoch [8/40], Loss: 1.4057, Accuracy: 49.80%
Epoch [9/40], Loss: 1.3960, Accuracy: 50.11%
Epoch [10/40], Loss: 1.3855, Accuracy: 50.24%
Epoch [11/40], Loss: 1.3816, Accuracy: 50.33%
Epoch [12/40], Loss: 1.3783, Accuracy: 50.47%
Epoch [13/40], Loss: 1.3760, Accuracy: 50.52%
Epoch [14/40], Loss: 1.3790, Accuracy: 50.53%
Epoch [15/40], Loss: 1.3709, Accuracy: 50.56%
Epoch [16/40], Loss: 1.3706, Accuracy: 50.57%
Epoch [17/40], Loss: 1.3735, Accuracy: 50.57%
Epoch [18/40], Loss: 1.3715, Accuracy: 50.54%
Epoch [19/40], Loss: 1.3744, Accuracy: 50.57%
Epoch [20/40], Loss: 1.3726, Accuracy: 50.59%
Epoch [21/40], Loss: 1.3700, Accuracy: 50.60%
Epoch [22/40], Loss: 1.3732, Accuracy: 50.59%
Epoch [23/40], Loss: 1.3718, Accuracy: 50.59%
Epoch [24/40], Loss: 1.3682, Accuracy: 50.60%
Epoch [25/40], Loss: 1.3692, Accuracy: 50.61%
Epoch [26/40], Loss: 1.3686, Accuracy: 50.59%
Epoch [27/40], Loss: 1.3714, Accuracy: 50.59%
Epoch [28/40], Loss: 1.3690, Accuracy: 50.60%
Epoch [29/40], Loss: 1.3722, Accuracy: 50.60%
Epoch [30/40], Loss: 1.3738, Accuracy: 50.61%
Epoch [31/40], Loss: 1.3719, Accuracy: 50.61%
Epoch [32/40], Loss: 1.3700, Accuracy: 50.61%
Epoch [33/40], Loss: 1.3691, Accuracy: 50.61%
Epoch [34/40], Loss: 1.3719, Accuracy: 50.61%
Epoch [35/40], Loss: 1.3703, Accuracy: 50.61%
Epoch [36/40], Loss: 1.3719, Accuracy: 50.61%
Epoch [37/40], Loss: 1.3710, Accuracy: 50.61%
Epoch [38/40], Loss: 1.3714, Accuracy: 50.61%
Epoch [39/40], Loss: 1.3708, Accuracy: 50.61%
Epoch [40/40], Loss: 1.3698, Accuracy: 50.61%
