Model: cnn, Batch_size: 16, Epochs: 40, Learning Rate: 0.01
Current device is cuda.
Epoch [1/40], Loss: 2.3163, Accuracy: 10.00%
Epoch [2/40], Loss: 2.3132, Accuracy: 10.00%
Epoch [3/40], Loss: 2.3117, Accuracy: 10.00%
Epoch [4/40], Loss: 2.2042, Accuracy: 23.58%
Epoch [5/40], Loss: 2.0231, Accuracy: 28.80%
Epoch [6/40], Loss: 1.8485, Accuracy: 34.48%
Epoch [7/40], Loss: 1.7232, Accuracy: 39.64%
Epoch [8/40], Loss: 1.6128, Accuracy: 45.43%
Epoch [9/40], Loss: 1.5077, Accuracy: 48.76%
Epoch [10/40], Loss: 1.4079, Accuracy: 52.18%
Epoch [11/40], Loss: 1.3052, Accuracy: 55.12%
Epoch [12/40], Loss: 1.2805, Accuracy: 56.14%
Epoch [13/40], Loss: 1.2611, Accuracy: 56.63%
Epoch [14/40], Loss: 1.2284, Accuracy: 57.66%
Epoch [15/40], Loss: 1.2068, Accuracy: 58.98%
Epoch [16/40], Loss: 1.1844, Accuracy: 59.25%
Epoch [17/40], Loss: 1.1755, Accuracy: 59.53%
Epoch [18/40], Loss: 1.1731, Accuracy: 59.56%
Epoch [19/40], Loss: 1.1677, Accuracy: 59.78%
Epoch [20/40], Loss: 1.1639, Accuracy: 60.09%
Epoch [21/40], Loss: 1.1579, Accuracy: 59.95%
Epoch [22/40], Loss: 1.1618, Accuracy: 59.92%
Epoch [23/40], Loss: 1.1613, Accuracy: 59.95%
Epoch [24/40], Loss: 1.1606, Accuracy: 59.93%
Epoch [25/40], Loss: 1.1581, Accuracy: 59.95%
Epoch [26/40], Loss: 1.1583, Accuracy: 59.92%
Epoch [27/40], Loss: 1.1543, Accuracy: 59.93%
Epoch [28/40], Loss: 1.1566, Accuracy: 59.94%
Epoch [29/40], Loss: 1.1599, Accuracy: 59.96%
Epoch [30/40], Loss: 1.1546, Accuracy: 59.93%
Epoch [31/40], Loss: 1.1574, Accuracy: 59.95%
Epoch [32/40], Loss: 1.1590, Accuracy: 59.95%
Epoch [33/40], Loss: 1.1555, Accuracy: 59.95%
Epoch [34/40], Loss: 1.1578, Accuracy: 59.94%
Epoch [35/40], Loss: 1.1612, Accuracy: 59.94%
Epoch [36/40], Loss: 1.1597, Accuracy: 59.94%
Epoch [37/40], Loss: 1.1583, Accuracy: 59.94%
Epoch [38/40], Loss: 1.1546, Accuracy: 59.94%
Epoch [39/40], Loss: 1.1605, Accuracy: 59.94%
Epoch [40/40], Loss: 1.1557, Accuracy: 59.94%
