Model: cnn, Batch_size: 16, Epochs: 40, Learning Rate: 0.001
Current device is cuda.
Epoch [1/40], Loss: 1.4904, Accuracy: 58.91%
Epoch [2/40], Loss: 1.1724, Accuracy: 65.11%
Epoch [3/40], Loss: 1.0678, Accuracy: 65.57%
Epoch [4/40], Loss: 1.0055, Accuracy: 68.97%
Epoch [5/40], Loss: 0.9580, Accuracy: 69.76%
Epoch [6/40], Loss: 0.8348, Accuracy: 72.93%
Epoch [7/40], Loss: 0.8110, Accuracy: 72.76%
Epoch [8/40], Loss: 0.8024, Accuracy: 73.33%
Epoch [9/40], Loss: 0.7877, Accuracy: 74.14%
Epoch [10/40], Loss: 0.7788, Accuracy: 73.94%
Epoch [11/40], Loss: 0.7627, Accuracy: 74.54%
Epoch [12/40], Loss: 0.7551, Accuracy: 74.66%
Epoch [13/40], Loss: 0.7555, Accuracy: 74.71%
Epoch [14/40], Loss: 0.7564, Accuracy: 74.64%
Epoch [15/40], Loss: 0.7547, Accuracy: 74.48%
Epoch [16/40], Loss: 0.7492, Accuracy: 74.62%
Epoch [17/40], Loss: 0.7508, Accuracy: 74.65%
Epoch [18/40], Loss: 0.7498, Accuracy: 74.70%
Epoch [19/40], Loss: 0.7566, Accuracy: 74.71%
Epoch [20/40], Loss: 0.7523, Accuracy: 74.72%
Epoch [21/40], Loss: 0.7478, Accuracy: 74.73%
Epoch [22/40], Loss: 0.7529, Accuracy: 74.74%
Epoch [23/40], Loss: 0.7525, Accuracy: 74.74%
Epoch [24/40], Loss: 0.7484, Accuracy: 74.74%
Epoch [25/40], Loss: 0.7538, Accuracy: 74.74%
Epoch [26/40], Loss: 0.7550, Accuracy: 74.74%
Epoch [27/40], Loss: 0.7487, Accuracy: 74.73%
Epoch [28/40], Loss: 0.7520, Accuracy: 74.73%
Epoch [29/40], Loss: 0.7512, Accuracy: 74.73%
Epoch [30/40], Loss: 0.7526, Accuracy: 74.73%
Epoch [31/40], Loss: 0.7510, Accuracy: 74.73%
Epoch [32/40], Loss: 0.7517, Accuracy: 74.73%
Epoch [33/40], Loss: 0.7490, Accuracy: 74.73%
Epoch [34/40], Loss: 0.7495, Accuracy: 74.73%
Epoch [35/40], Loss: 0.7506, Accuracy: 74.73%
Epoch [36/40], Loss: 0.7478, Accuracy: 74.73%
Epoch [37/40], Loss: 0.7545, Accuracy: 74.73%
Epoch [38/40], Loss: 0.7485, Accuracy: 74.73%
Epoch [39/40], Loss: 0.7545, Accuracy: 74.73%
Epoch [40/40], Loss: 0.7519, Accuracy: 74.73%
