Model: fcnn, Batch_size: 16, Epochs: 40, Learning Rate: 0.1
Current device is cuda.
Epoch [1/40], Loss: 32017.1357, Accuracy: 10.00%
Epoch [2/40], Loss: 11364.5984, Accuracy: 10.00%
Epoch [3/40], Loss: 5915.5530, Accuracy: 10.00%
Epoch [4/40], Loss: 1921196.7865, Accuracy: 10.00%
Epoch [5/40], Loss: 5525750.8806, Accuracy: 10.00%
Epoch [6/40], Loss: 2366771.1289, Accuracy: 10.00%
Epoch [7/40], Loss: 522245.2077, Accuracy: 10.00%
Epoch [8/40], Loss: 1098223.8490, Accuracy: 10.00%
Epoch [9/40], Loss: 864850.0329, Accuracy: 10.00%
Epoch [10/40], Loss: 373343.2582, Accuracy: 10.00%
Epoch [11/40], Loss: 134263.0827, Accuracy: 10.00%
Epoch [12/40], Loss: 93567.4607, Accuracy: 10.00%
Epoch [13/40], Loss: 162542.6702, Accuracy: 10.00%
Epoch [14/40], Loss: 228456.7074, Accuracy: 10.00%
Epoch [15/40], Loss: 66531.6564, Accuracy: 10.00%
Epoch [16/40], Loss: 394102.6021, Accuracy: 10.00%
Epoch [17/40], Loss: 453711.3969, Accuracy: 10.00%
Epoch [18/40], Loss: 318014.5740, Accuracy: 10.00%
Epoch [19/40], Loss: 466363.2828, Accuracy: 10.00%
Epoch [20/40], Loss: 386582.9678, Accuracy: 10.00%
Epoch [21/40], Loss: 604427.1646, Accuracy: 10.00%
Epoch [22/40], Loss: 244417.5168, Accuracy: 10.00%
Epoch [23/40], Loss: 251830.6388, Accuracy: 10.00%
Epoch [24/40], Loss: 157006.7130, Accuracy: 10.00%
Epoch [25/40], Loss: 406778.5700, Accuracy: 10.00%
Epoch [26/40], Loss: 260482.7630, Accuracy: 10.00%
Epoch [27/40], Loss: 297984.0775, Accuracy: 10.00%
Epoch [28/40], Loss: 415179.6637, Accuracy: 10.00%
Epoch [29/40], Loss: 302447.4937, Accuracy: 10.00%
Epoch [30/40], Loss: 239890.3896, Accuracy: 10.00%
Epoch [31/40], Loss: 180254.7520, Accuracy: 10.00%
Epoch [32/40], Loss: 330810.7417, Accuracy: 10.00%
Epoch [33/40], Loss: 376401.1810, Accuracy: 10.00%
Epoch [34/40], Loss: 228806.7724, Accuracy: 10.00%
Epoch [35/40], Loss: 385828.7922, Accuracy: 10.00%
Epoch [36/40], Loss: 295005.8264, Accuracy: 10.00%
Epoch [37/40], Loss: 253483.9619, Accuracy: 10.00%
Epoch [38/40], Loss: 197517.2556, Accuracy: 10.00%
Epoch [39/40], Loss: 279263.2635, Accuracy: 10.00%
Epoch [40/40], Loss: 111897.3165, Accuracy: 10.00%
