Model: cnn, Batch_size: 128, Epochs: 20, Learning Rate: 0.1
Current device is cuda.
Epoch [1/20], Loss: 24.8598, Accuracy: 10.00%
Epoch [2/20], Loss: 2.3070, Accuracy: 10.00%
Epoch [3/20], Loss: 2.3078, Accuracy: 10.00%
Epoch [4/20], Loss: 2.3082, Accuracy: 10.00%
Epoch [5/20], Loss: 2.5967, Accuracy: 10.00%
Epoch [6/20], Loss: 2.3036, Accuracy: 10.00%
Epoch [7/20], Loss: 2.3033, Accuracy: 10.00%
Epoch [8/20], Loss: 2.3034, Accuracy: 10.00%
Epoch [9/20], Loss: 2.3033, Accuracy: 10.00%
Epoch [10/20], Loss: 2.3034, Accuracy: 10.00%
Epoch [11/20], Loss: 2.3028, Accuracy: 10.00%
Epoch [12/20], Loss: 2.3027, Accuracy: 10.00%
Epoch [13/20], Loss: 2.3027, Accuracy: 10.00%
Epoch [14/20], Loss: 2.3027, Accuracy: 10.00%
Epoch [15/20], Loss: 2.3027, Accuracy: 10.00%
Epoch [16/20], Loss: 2.3026, Accuracy: 10.00%
Epoch [17/20], Loss: 2.3026, Accuracy: 10.00%
Epoch [18/20], Loss: 2.3026, Accuracy: 10.00%
Epoch [19/20], Loss: 2.3026, Accuracy: 10.00%
Epoch [20/20], Loss: 2.3026, Accuracy: 10.00%
