Model: cnn, Batch_size: 32, Epochs: 20, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/20], Loss: 1.7143, Accuracy: 49.77%
Epoch [2/20], Loss: 1.4465, Accuracy: 53.47%
Epoch [3/20], Loss: 1.3531, Accuracy: 57.18%
Epoch [4/20], Loss: 1.2771, Accuracy: 60.16%
Epoch [5/20], Loss: 1.2156, Accuracy: 61.98%
Epoch [6/20], Loss: 1.1442, Accuracy: 62.69%
Epoch [7/20], Loss: 1.1389, Accuracy: 63.44%
Epoch [8/20], Loss: 1.1293, Accuracy: 63.61%
Epoch [9/20], Loss: 1.1260, Accuracy: 64.02%
Epoch [10/20], Loss: 1.1206, Accuracy: 64.18%
Epoch [11/20], Loss: 1.1118, Accuracy: 64.31%
Epoch [12/20], Loss: 1.1125, Accuracy: 64.47%
Epoch [13/20], Loss: 1.1100, Accuracy: 64.50%
Epoch [14/20], Loss: 1.1110, Accuracy: 64.47%
Epoch [15/20], Loss: 1.1126, Accuracy: 64.51%
Epoch [16/20], Loss: 1.1098, Accuracy: 64.48%
Epoch [17/20], Loss: 1.1101, Accuracy: 64.49%
Epoch [18/20], Loss: 1.1083, Accuracy: 64.52%
Epoch [19/20], Loss: 1.1056, Accuracy: 64.51%
Epoch [20/20], Loss: 1.1082, Accuracy: 64.53%
