Model: fcnn, Batch_size: 32, Epochs: 20, Learning Rate: 0.001
Current device is cuda.
Epoch [1/20], Loss: 1.9835, Accuracy: 28.40%
Epoch [2/20], Loss: 1.9023, Accuracy: 32.52%
Epoch [3/20], Loss: 1.8757, Accuracy: 34.51%
Epoch [4/20], Loss: 1.8578, Accuracy: 33.39%
Epoch [5/20], Loss: 1.8430, Accuracy: 37.09%
Epoch [6/20], Loss: 1.7205, Accuracy: 41.17%
Epoch [7/20], Loss: 1.6707, Accuracy: 43.10%
Epoch [8/20], Loss: 1.6433, Accuracy: 43.21%
Epoch [9/20], Loss: 1.6191, Accuracy: 44.29%
Epoch [10/20], Loss: 1.5986, Accuracy: 44.82%
Epoch [11/20], Loss: 1.5769, Accuracy: 45.11%
Epoch [12/20], Loss: 1.5661, Accuracy: 45.18%
Epoch [13/20], Loss: 1.5660, Accuracy: 45.48%
Epoch [14/20], Loss: 1.5561, Accuracy: 45.64%
Epoch [15/20], Loss: 1.5535, Accuracy: 45.82%
Epoch [16/20], Loss: 1.5511, Accuracy: 45.83%
Epoch [17/20], Loss: 1.5440, Accuracy: 45.80%
Epoch [18/20], Loss: 1.5526, Accuracy: 45.83%
Epoch [19/20], Loss: 1.5488, Accuracy: 45.81%
Epoch [20/20], Loss: 1.5477, Accuracy: 45.80%
