Model: cnn, Batch_size: 32, Epochs: 20, Learning Rate: 0.1
Current device is cuda.
Epoch [1/20], Loss: 53.5106, Accuracy: 10.00%
Epoch [2/20], Loss: 5.0298, Accuracy: 10.00%
Epoch [3/20], Loss: 13.0446, Accuracy: 9.99%
Epoch [4/20], Loss: 3.5823, Accuracy: 9.96%
Epoch [5/20], Loss: 2.3184, Accuracy: 8.84%
Epoch [6/20], Loss: 2.4162, Accuracy: 10.00%
Epoch [7/20], Loss: 2.3039, Accuracy: 10.00%
Epoch [8/20], Loss: 2.3041, Accuracy: 10.00%
Epoch [9/20], Loss: 2.1893, Accuracy: 24.00%
Epoch [10/20], Loss: 2.3767, Accuracy: 25.24%
Epoch [11/20], Loss: 2.0288, Accuracy: 26.76%
Epoch [12/20], Loss: 2.0083, Accuracy: 27.89%
Epoch [13/20], Loss: 1.9609, Accuracy: 30.31%
Epoch [14/20], Loss: 1.9003, Accuracy: 31.59%
Epoch [15/20], Loss: 1.8252, Accuracy: 37.27%
Epoch [16/20], Loss: 1.7115, Accuracy: 38.49%
Epoch [17/20], Loss: 1.6821, Accuracy: 39.42%
Epoch [18/20], Loss: 1.6493, Accuracy: 41.94%
Epoch [19/20], Loss: 1.5750, Accuracy: 44.83%
Epoch [20/20], Loss: 1.5161, Accuracy: 47.23%
