Model: fcnn, Batch_size: 32, Epochs: 40, Learning Rate: 0.1
Current device is cuda.
Epoch [1/40], Loss: 6081.9903, Accuracy: 10.00%
Epoch [2/40], Loss: 3382.9641, Accuracy: 10.00%
Epoch [3/40], Loss: 9947.9410, Accuracy: 10.00%
Epoch [4/40], Loss: 7221.9837, Accuracy: 10.00%
Epoch [5/40], Loss: 1170.6171, Accuracy: 10.00%
Epoch [6/40], Loss: 3693.3950, Accuracy: 10.00%
Epoch [7/40], Loss: 1146.5655, Accuracy: 10.00%
Epoch [8/40], Loss: 4262.2046, Accuracy: 10.00%
Epoch [9/40], Loss: 799.5922, Accuracy: 10.00%
Epoch [10/40], Loss: 11792.0358, Accuracy: 10.00%
Epoch [11/40], Loss: 904.3961, Accuracy: 10.00%
Epoch [12/40], Loss: 179.9442, Accuracy: 10.00%
Epoch [13/40], Loss: 570.1744, Accuracy: 10.00%
Epoch [14/40], Loss: 6354.0803, Accuracy: 10.00%
Epoch [15/40], Loss: 4855.7703, Accuracy: 10.00%
Epoch [16/40], Loss: 1454.1070, Accuracy: 10.00%
Epoch [17/40], Loss: 1488.8052, Accuracy: 10.00%
Epoch [18/40], Loss: 908.1370, Accuracy: 10.00%
Epoch [19/40], Loss: 439.0621, Accuracy: 10.00%
Epoch [20/40], Loss: 353.7007, Accuracy: 10.00%
Epoch [21/40], Loss: 1516.2063, Accuracy: 10.00%
Epoch [22/40], Loss: 499.5559, Accuracy: 10.00%
Epoch [23/40], Loss: 1314.9491, Accuracy: 10.00%
Epoch [24/40], Loss: 2685.8867, Accuracy: 10.00%
Epoch [25/40], Loss: 2735.9695, Accuracy: 10.00%
Epoch [26/40], Loss: 831.6698, Accuracy: 10.00%
Epoch [27/40], Loss: 155.7674, Accuracy: 10.00%
Epoch [28/40], Loss: 471.9159, Accuracy: 10.00%
Epoch [29/40], Loss: 2057.6618, Accuracy: 10.00%
Epoch [30/40], Loss: 3226.6077, Accuracy: 10.00%
Epoch [31/40], Loss: 3247.1329, Accuracy: 10.00%
Epoch [32/40], Loss: 2453.0486, Accuracy: 10.00%
Epoch [33/40], Loss: 1343.3105, Accuracy: 10.00%
Epoch [34/40], Loss: 271.5111, Accuracy: 10.00%
Epoch [35/40], Loss: 1433.6437, Accuracy: 10.00%
Epoch [36/40], Loss: 370.2544, Accuracy: 10.00%
Epoch [37/40], Loss: 5444.3720, Accuracy: 10.00%
Epoch [38/40], Loss: 830.9925, Accuracy: 10.00%
Epoch [39/40], Loss: 1574.2907, Accuracy: 10.00%
Epoch [40/40], Loss: 911.9348, Accuracy: 10.00%
