Model: fcnn, Batch_size: 64, Epochs: 20, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/20], Loss: 1.8666, Accuracy: 40.38%
Epoch [2/20], Loss: 1.6851, Accuracy: 43.36%
Epoch [3/20], Loss: 1.6087, Accuracy: 44.88%
Epoch [4/20], Loss: 1.5563, Accuracy: 46.72%
Epoch [5/20], Loss: 1.5135, Accuracy: 47.78%
Epoch [6/20], Loss: 1.4538, Accuracy: 48.84%
Epoch [7/20], Loss: 1.4281, Accuracy: 49.48%
Epoch [8/20], Loss: 1.4147, Accuracy: 49.97%
Epoch [9/20], Loss: 1.4107, Accuracy: 49.82%
Epoch [10/20], Loss: 1.4032, Accuracy: 49.94%
Epoch [11/20], Loss: 1.3964, Accuracy: 50.02%
Epoch [12/20], Loss: 1.3925, Accuracy: 50.05%
Epoch [13/20], Loss: 1.3935, Accuracy: 50.08%
Epoch [14/20], Loss: 1.3912, Accuracy: 50.11%
Epoch [15/20], Loss: 1.3853, Accuracy: 50.09%
Epoch [16/20], Loss: 1.3904, Accuracy: 50.03%
Epoch [17/20], Loss: 1.3906, Accuracy: 50.03%
Epoch [18/20], Loss: 1.3900, Accuracy: 50.03%
Epoch [19/20], Loss: 1.3848, Accuracy: 50.01%
Epoch [20/20], Loss: 1.3875, Accuracy: 50.06%
