Model: fcnn, Batch_size: 8, Epochs: 20, Learning Rate: 0.0003
Current device is cuda.
Epoch [1/20], Loss: 1.9286, Accuracy: 34.49%
Epoch [2/20], Loss: 1.7998, Accuracy: 37.34%
Epoch [3/20], Loss: 1.7457, Accuracy: 40.56%
Epoch [4/20], Loss: 1.7160, Accuracy: 39.27%
Epoch [5/20], Loss: 1.6989, Accuracy: 39.35%
Epoch [6/20], Loss: 1.5846, Accuracy: 45.66%
Epoch [7/20], Loss: 1.5408, Accuracy: 46.13%
Epoch [8/20], Loss: 1.5178, Accuracy: 47.01%
Epoch [9/20], Loss: 1.5000, Accuracy: 47.13%
Epoch [10/20], Loss: 1.4829, Accuracy: 47.82%
Epoch [11/20], Loss: 1.4635, Accuracy: 48.09%
Epoch [12/20], Loss: 1.4644, Accuracy: 48.15%
Epoch [13/20], Loss: 1.4608, Accuracy: 48.31%
Epoch [14/20], Loss: 1.4558, Accuracy: 48.43%
Epoch [15/20], Loss: 1.4504, Accuracy: 48.49%
Epoch [16/20], Loss: 1.4530, Accuracy: 48.54%
Epoch [17/20], Loss: 1.4470, Accuracy: 48.52%
Epoch [18/20], Loss: 1.4469, Accuracy: 48.51%
Epoch [19/20], Loss: 1.4531, Accuracy: 48.48%
Epoch [20/20], Loss: 1.4516, Accuracy: 48.52%
