Model: fcnn, Batch_size: 32, Epochs: 20, Learning Rate: 0.001
Current device is cuda.
Epoch [1/20], Loss: 1.9880, Accuracy: 32.28%
Epoch [2/20], Loss: 1.9016, Accuracy: 31.26%
Epoch [3/20], Loss: 1.8689, Accuracy: 29.13%
Epoch [4/20], Loss: 1.8484, Accuracy: 36.45%
Epoch [5/20], Loss: 1.8368, Accuracy: 34.61%
Epoch [6/20], Loss: 1.7078, Accuracy: 41.96%
Epoch [7/20], Loss: 1.6644, Accuracy: 43.87%
Epoch [8/20], Loss: 1.6367, Accuracy: 43.28%
Epoch [9/20], Loss: 1.6155, Accuracy: 44.19%
Epoch [10/20], Loss: 1.5936, Accuracy: 44.05%
Epoch [11/20], Loss: 1.5785, Accuracy: 44.49%
Epoch [12/20], Loss: 1.5648, Accuracy: 45.04%
Epoch [13/20], Loss: 1.5651, Accuracy: 45.36%
Epoch [14/20], Loss: 1.5593, Accuracy: 45.65%
Epoch [15/20], Loss: 1.5577, Accuracy: 45.77%
Epoch [16/20], Loss: 1.5538, Accuracy: 45.72%
Epoch [17/20], Loss: 1.5501, Accuracy: 45.74%
Epoch [18/20], Loss: 1.5492, Accuracy: 45.68%
Epoch [19/20], Loss: 1.5506, Accuracy: 45.76%
Epoch [20/20], Loss: 1.5501, Accuracy: 45.86%
