Model: cnn2, Batch_size: 64, Epochs: 20, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/20], Loss: 1.8224, Accuracy: 45.15%
Epoch [2/20], Loss: 1.5521, Accuracy: 49.28%
Epoch [3/20], Loss: 1.4730, Accuracy: 52.41%
Epoch [4/20], Loss: 1.4128, Accuracy: 54.07%
Epoch [5/20], Loss: 1.3626, Accuracy: 56.24%
Epoch [6/20], Loss: 1.3145, Accuracy: 57.02%
Epoch [7/20], Loss: 1.3037, Accuracy: 57.02%
Epoch [8/20], Loss: 1.2966, Accuracy: 57.05%
Epoch [9/20], Loss: 1.2973, Accuracy: 57.48%
Epoch [10/20], Loss: 1.2890, Accuracy: 57.50%
Epoch [11/20], Loss: 1.2852, Accuracy: 57.62%
Epoch [12/20], Loss: 1.2842, Accuracy: 57.84%
Epoch [13/20], Loss: 1.2853, Accuracy: 57.68%
Epoch [14/20], Loss: 1.2833, Accuracy: 57.74%
Epoch [15/20], Loss: 1.2827, Accuracy: 57.71%
Epoch [16/20], Loss: 1.2788, Accuracy: 57.72%
Epoch [17/20], Loss: 1.2799, Accuracy: 57.80%
Epoch [18/20], Loss: 1.2802, Accuracy: 57.75%
Epoch [19/20], Loss: 1.2816, Accuracy: 57.78%
Epoch [20/20], Loss: 1.2802, Accuracy: 57.83%
