Model: cnn2, Batch_size: 64, Epochs: 20, Learning Rate: 0.0003
Current device is cuda.
Epoch [1/20], Loss: 1.6617, Accuracy: 49.43%
Epoch [2/20], Loss: 1.3876, Accuracy: 58.51%
Epoch [3/20], Loss: 1.2664, Accuracy: 62.44%
Epoch [4/20], Loss: 1.1819, Accuracy: 64.35%
Epoch [5/20], Loss: 1.1222, Accuracy: 65.28%
Epoch [6/20], Loss: 1.0528, Accuracy: 66.82%
Epoch [7/20], Loss: 1.0392, Accuracy: 67.08%
Epoch [8/20], Loss: 1.0364, Accuracy: 67.61%
Epoch [9/20], Loss: 1.0261, Accuracy: 67.91%
Epoch [10/20], Loss: 1.0176, Accuracy: 67.86%
Epoch [11/20], Loss: 1.0115, Accuracy: 68.36%
Epoch [12/20], Loss: 1.0106, Accuracy: 68.39%
Epoch [13/20], Loss: 1.0108, Accuracy: 68.22%
Epoch [14/20], Loss: 1.0090, Accuracy: 68.32%
Epoch [15/20], Loss: 1.0099, Accuracy: 68.35%
Epoch [16/20], Loss: 1.0074, Accuracy: 68.30%
Epoch [17/20], Loss: 1.0082, Accuracy: 68.31%
Epoch [18/20], Loss: 1.0066, Accuracy: 68.34%
Epoch [19/20], Loss: 1.0036, Accuracy: 68.36%
Epoch [20/20], Loss: 1.0106, Accuracy: 68.35%
