Model: cnn, Batch_size: 8, Epochs: 40, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/40], Loss: 1.6342, Accuracy: 51.25%
Epoch [2/40], Loss: 1.3593, Accuracy: 58.22%
Epoch [3/40], Loss: 1.2292, Accuracy: 62.06%
Epoch [4/40], Loss: 1.1417, Accuracy: 64.54%
Epoch [5/40], Loss: 1.0760, Accuracy: 65.83%
Epoch [6/40], Loss: 0.9937, Accuracy: 67.14%
Epoch [7/40], Loss: 0.9832, Accuracy: 68.38%
Epoch [8/40], Loss: 0.9747, Accuracy: 68.22%
Epoch [9/40], Loss: 0.9659, Accuracy: 68.95%
Epoch [10/40], Loss: 0.9610, Accuracy: 69.23%
Epoch [11/40], Loss: 0.9492, Accuracy: 69.09%
Epoch [12/40], Loss: 0.9505, Accuracy: 68.98%
Epoch [13/40], Loss: 0.9480, Accuracy: 69.09%
Epoch [14/40], Loss: 0.9522, Accuracy: 69.00%
Epoch [15/40], Loss: 0.9528, Accuracy: 69.16%
Epoch [16/40], Loss: 0.9477, Accuracy: 69.10%
Epoch [17/40], Loss: 0.9447, Accuracy: 69.12%
Epoch [18/40], Loss: 0.9479, Accuracy: 69.15%
Epoch [19/40], Loss: 0.9481, Accuracy: 69.14%
Epoch [20/40], Loss: 0.9419, Accuracy: 69.13%
Epoch [21/40], Loss: 0.9460, Accuracy: 69.14%
Epoch [22/40], Loss: 0.9471, Accuracy: 69.16%
Epoch [23/40], Loss: 0.9483, Accuracy: 69.17%
Epoch [24/40], Loss: 0.9468, Accuracy: 69.18%
Epoch [25/40], Loss: 0.9471, Accuracy: 69.18%
Epoch [26/40], Loss: 0.9465, Accuracy: 69.18%
Epoch [27/40], Loss: 0.9528, Accuracy: 69.18%
Epoch [28/40], Loss: 0.9461, Accuracy: 69.18%
Epoch [29/40], Loss: 0.9484, Accuracy: 69.18%
Epoch [30/40], Loss: 0.9470, Accuracy: 69.18%
Epoch [31/40], Loss: 0.9458, Accuracy: 69.18%
Epoch [32/40], Loss: 0.9487, Accuracy: 69.18%
Epoch [33/40], Loss: 0.9479, Accuracy: 69.18%
Epoch [34/40], Loss: 0.9487, Accuracy: 69.18%
Epoch [35/40], Loss: 0.9481, Accuracy: 69.18%
Epoch [36/40], Loss: 0.9475, Accuracy: 69.18%
Epoch [37/40], Loss: 0.9459, Accuracy: 69.18%
Epoch [38/40], Loss: 0.9475, Accuracy: 69.18%
Epoch [39/40], Loss: 0.9484, Accuracy: 69.18%
Epoch [40/40], Loss: 0.9455, Accuracy: 69.18%
