Model: fcnn, Batch_size: 8, Epochs: 20, Learning Rate: 0.0001
Current device is cuda.
Epoch [1/20], Loss: 1.8517, Accuracy: 39.90%
Epoch [2/20], Loss: 1.6913, Accuracy: 42.45%
Epoch [3/20], Loss: 1.6206, Accuracy: 45.15%
Epoch [4/20], Loss: 1.5766, Accuracy: 44.96%
Epoch [5/20], Loss: 1.5455, Accuracy: 45.52%
Epoch [6/20], Loss: 1.4569, Accuracy: 49.34%
Epoch [7/20], Loss: 1.4263, Accuracy: 50.23%
Epoch [8/20], Loss: 1.4054, Accuracy: 49.88%
Epoch [9/20], Loss: 1.3977, Accuracy: 50.17%
Epoch [10/20], Loss: 1.3869, Accuracy: 50.10%
Epoch [11/20], Loss: 1.3724, Accuracy: 50.42%
Epoch [12/20], Loss: 1.3709, Accuracy: 50.49%
Epoch [13/20], Loss: 1.3696, Accuracy: 50.48%
Epoch [14/20], Loss: 1.3637, Accuracy: 50.52%
Epoch [15/20], Loss: 1.3635, Accuracy: 50.53%
Epoch [16/20], Loss: 1.3638, Accuracy: 50.56%
Epoch [17/20], Loss: 1.3640, Accuracy: 50.54%
Epoch [18/20], Loss: 1.3622, Accuracy: 50.56%
Epoch [19/20], Loss: 1.3663, Accuracy: 50.59%
Epoch [20/20], Loss: 1.3592, Accuracy: 50.59%
